249,630,2004,-0.08,66.01,0.54
250,718,166,3.73,10.86,1.67
251,607,2000,-0.11,86.94,0.54
252,679,108,5.31,8.9,0.53
253,713,75,8.17,7.81,0.57
254,698,81,7.38,9.89,0.49
255,679,77,7.57,9.37,0.54
256,710,103,5.97,9.07,0.5
257,1439,237,5.57,15.19,0.52
258,1129,201,5.04,11.31,0.48
259,1441,138,9.72,9.55,1.61
260,314,35,6.39,7.8,0.5
261,1242,142,8.03,11.09,0.5
262,835,109,6.74,11.07,0.46
263,315,31,7.24,6.84,0.5
264,678,62,9.48,10.73,0.43
265,1125,138,7.43,11.79,0.41
266,1804,190,9.01,12.02,1.52
267,310,32,6.62,7.01,0.41
268,683,76,7.65,8.81,0.44
269,1419,206,6.39,12.24,0.42
270,1418,156,8.46,10.75,0.44
271,702,96,6.35,10.93,0.43
272,1523,157,9.06,12.89,0.5
273,695,83,7.18,9.23,0.46
274,1130,168,6.11,9.85,0.47
275,704,78,7.8,8.14,0.49
276,683,74,7.94,10.11,0.53
277,704,90,6.79,9.44,0.52
278,698,103,5.79,11.47,0.52
279,698,87,6.96,9.61,0.56
280,704,89,6.87,8.9,0.58
281,315,32,6.97,7.92,0.61
282,682,75,7.74,9.02,0.56
283,800,123,5.69,9.4,0.64
284,293,42,4.75,8.06,0.67
285,709,81,7.61,8.61,0.62
286,2754,395,6.68,19.86,0.65
287,708,80,7.57,7.42,0.6
288,680,90,6.53,7.72,0.63
289,311,31,7.06,8.24,0.7
290,310,31,6.84,7.17,0.67
291,722,85,7.41,10.27,0.71
292,309,33,6.61,7.38,0.65
293,698,76,7.89,8.42,0.61
294,313,31,7.13,7.76,0.63
295,315,32,6.78,7.47,0.68
296,1127,157,6.51,12.01,1.96
297,682,83,7.01,8.49,0.61
298,898,137,5.78,9.36,0.64
299,703,98,6.16,10.31,0.61
300,1436,141,9.43,10.55,0.62
301,831,116,6.32,9.73,2.11
302,876,155,4.98,13.6,0.58
303,226,1990,-0.31,79.52,0.73
304,1960,220,8.42,11.95,0.65
305,315,31,7.05,6.86,0.62
306,307,36,6.01,7.48,0.64
307,680,73,8.03,7.69,0.61
308,309,31,7,7.41,0.57
309,683,82,7.04,8.96,0.57
310,298,38,5.41,7.23,0.54
311,710,97,6.32,10.79,0.6
312,312,30,7.18,6.62,0.48
313,698,87,6.87,10.68,0.53
